Time	EMG	Muscle Force
5.873	0.210543	0.275858
5.874	0.0836244	0.275858
5.875	-0.135366	0.275858
5.876	-0.211787	0.275858
5.877	-0.148399	0.275858
5.878	-0.0382505	0.275858
5.879	0.203961	0.275858
5.88	0.107387	0.275858
5.881	-0.00905778	0.275858
5.882	0.00711883	0.275858
5.883	0.0546705	0.275858
5.884	0.0600692	0.275858
5.885	-0.0569306	0.275858
5.886	-0.121204	0.275858
5.887	-0.165031	0.275858
5.888	-0.152097	0.275858
5.889	0.158646	0.275858
5.89	0.288256	0.275858
5.891	0.140598	0.275858
5.892	-0.0690546	0.275858
5.893	-0.1425	0.275858
5.894	-0.155126	0.275858
5.895	-0.0257114	0.275858
5.896	0.0900374	0.275858
5.897	0.0148406	0.275858
5.898	-0.00636061	0.275858
5.899	0.0227147	0.275858
5.9	0.0754627	0.275858
5.901	0.0399462	0.275858
5.902	-0.0418086	0.275858
5.903	-0.0955754	0.275858
5.904	-0.0983092	0.275858
5.905	0.0137126	0.275858
5.906	0.128577	0.275858
5.907	0.0785142	0.275858
5.908	-0.00235774	0.275858
5.909	-0.0880025	0.275858
5.91	-0.113122	0.275858
5.911	0.0147693	0.275858
5.912	0.121254	0.275858
5.913	0.106731	0.275858
5.914	-0.0582864	0.275858
5.915	-0.12909	0.275858
5.916	-0.0593872	0.275858
5.917	0.0496138	0.275858
5.918	0.113683	0.275858
5.919	0.0540061	0.275858
5.92	-0.0862098	0.275858
5.921	-0.118046	0.275858
5.922	0.0193595	0.275858
5.923	0.114431	0.275858
5.924	0.0897702	0.275858
5.925	-0.020621	0.275858
5.926	-0.134888	0.275858
5.927	-0.0783462	0.275858
5.928	-0.0156318	0.275858
5.929	0.125553	0.275858
5.93	0.113324	0.275858
5.931	-0.0563512	0.275858
5.932	-0.0544784	0.275858
5.933	0.0211812	0.275858
5.934	-0.01246	0.275858
5.935	-0.0220063	0.275858
5.936	0.0168645	0.275858
5.937	-0.00228454	0.275858
5.938	-0.0787937	0.275858
5.939	0.026067	0.275858
5.94	0.113529	0.275858
5.941	0.0547053	0.275858
5.942	-0.083916	0.275858
5.943	-0.117959	0.275858
5.944	-0.0101882	0.275858
5.945	0.106958	0.275858
5.946	0.130348	0.275858
5.947	-0.0442023	0.275858
5.948	-0.143082	0.275858
5.949	-0.0874686	0.275858
5.95	0.0555759	0.275858
5.951	0.111261	0.275858
5.952	0.0318787	0.275858
5.953	-0.0264327	0.275858
5.954	-0.0807061	0.275858
5.955	0.00797206	0.275858
5.956	0.11051	0.275858
5.957	0.0601692	0.275858
5.958	-0.0448659	0.275858
5.959	-0.212669	0.275858
5.96	-0.136616	0.275858
5.961	0.113939	0.275858
5.962	0.238936	0.275858
5.963	0.159776	0.275858
5.964	-0.0995422	0.275858
5.965	-0.191888	0.275858
5.966	-0.0849432	0.275858
5.967	0.0695937	0.275858
5.968	0.0726466	0.275858
5.969	0.00363693	0.275858
5.97	-0.0568015	0.275858
5.971	-0.0659143	0.275858
5.972	0.094348	0.275858
5.973	0.121697	0.275858
5.974	0.0107117	0.275858
5.975	-0.102344	0.275858
5.976	-0.125814	0.275858
5.977	-0.0452598	0.275858
5.978	0.0878378	0.275858
5.979	0.140143	0.275858
5.98	0.0273742	0.275858
5.981	-0.0645998	0.275858
5.982	-0.100266	0.275858
5.983	-0.00246372	0.275858
5.984	0.0466973	0.275858
5.985	0.0354746	0.275858
5.986	-0.0342524	0.275858
5.987	-0.0570806	0.275858
5.988	-0.00282085	0.275858
5.989	0.0776772	0.275858
5.99	0.0827306	0.275858
5.991	0.0329794	0.275858
5.992	-0.0589539	0.275858
5.993	-0.16527	0.275858
5.994	-0.105958	0.275858
5.995	0.111432	0.275858
5.996	0.206204	0.275858
5.997	-0.00780983	0.275858
5.998	-0.107899	0.275858
5.999	-0.0401916	0.275858
6	0.0543024	0.275858
6.001	0.0569696	0.275858
6.002	0.002385	0.275858
6.003	-0.0922038	0.275858
6.004	-0.137486	0.275858
6.005	0.038299	0.275858
6.006	0.136539	0.275858
6.007	0.0941644	0.275858
6.008	0.00732248	0.275858
6.009	-0.0867809	0.275858
6.01	-0.0619789	0.275858
6.011	0.00948931	0.275858
6.012	0.0252416	0.275858
6.013	0.0136348	0.275858
6.014	-0.0786587	0.275858
6.015	-0.0606484	0.275858
6.016	0.0566033	0.275858
6.017	0.173671	0.275858
6.018	0.118008	0.275858
6.019	-0.0639676	0.275858
6.02	-0.151555	0.275858
6.021	-0.246042	0.275858
6.022	-0.0294448	0.275483
6.023	0.202165	0.275858
6.024	0.199064	0.275858
6.025	0.054778	0.275858
6.026	-0.0787028	0.275858
6.027	-0.132868	0.275858
6.028	-0.087109	0.275858
6.029	0.1009	0.275858
6.03	0.0674564	0.275858
6.031	-0.047894	0.275858
6.032	-0.0982484	0.275858
6.033	-0.0291003	0.275858
6.034	0.0729267	0.275858
6.035	0.130682	0.275858
6.036	0.0546581	0.275858
6.037	-0.0521138	0.275858
6.038	-0.0877426	0.275858
6.039	-0.00879349	0.275858
6.04	-0.0358511	0.275858
6.041	-0.0864582	0.275858
6.042	-0.0244711	0.275858
6.043	0.114651	0.275858
6.044	0.14485	0.275858
6.045	0.060601	0.275858
6.046	0.0312949	0.275858
6.047	-0.137513	0.275858
6.048	-0.170931	0.275858
6.049	-0.0878402	0.275858
6.05	0.036501	0.275858
6.051	0.14176	0.275858
6.052	0.154695	0.275858
6.053	0.0251025	0.275858
6.054	-0.120228	0.275858
6.055	-0.0972564	0.275858
6.056	0.0351412	0.275858
6.057	0.0299012	0.275858
6.058	-0.0274169	0.275858
6.059	-0.0612049	0.275858
6.06	0.00175148	0.275858
6.061	0.0879268	0.275858
6.062	0.0706117	0.275858
6.063	0.0726154	0.275858
6.064	-0.101651	0.275858
6.065	-0.16346	0.275858
6.066	-0.0340083	0.275858
6.067	0.109037	0.275858
6.068	0.0975507	0.275858
6.069	0.00913904	0.275858
6.07	-0.0684707	0.275858
6.071	-0.10258	0.275858
6.072	0.047461	0.275858
6.073	0.0931576	0.275858
6.074	0.0551084	0.275858
6.075	-0.00733323	0.275858
6.076	-0.0927806	0.275858
6.077	-0.09193	0.275858
6.078	-0.00195718	0.275858
6.079	0.110136	0.275858
6.08	0.0451812	0.275858
6.081	-0.0932024	0.275858
6.082	-0.0641453	0.275858
6.083	0.0804999	0.275858
6.084	0.152432	0.275858
6.085	0.0894217	0.275858
6.086	-0.138569	0.275858
6.087	-0.224803	0.275858
6.088	-0.0546074	0.275858
6.089	0.0850994	0.275858
6.09	0.0861301	0.275858
6.091	0.134023	0.275858
6.092	0.0317979	0.275858
6.093	-0.117511	0.275858
6.094	0.000988497	0.275858
6.095	-0.0323353	0.275858
6.096	-0.0198699	0.275858
6.097	0.0775494	0.275858
6.098	-0.057559	0.275858
6.099	-0.111261	0.275858
6.1	0.0155082	0.275858
6.101	0.103447	0.275858
6.102	0.132393	0.275858
6.103	0.101844	0.275858
6.104	-0.113792	0.275858
6.105	-0.224588	0.275858
6.106	-0.0894803	0.275858
6.107	0.0701763	0.275858
6.108	0.115499	0.275858
6.109	0.0475243	0.275858
6.11	0.0676129	0.275858
6.111	-0.0061436	0.275858
6.112	-0.0420705	0.275858
6.113	-0.00740872	0.275858
6.114	-0.00274628	0.275858
6.115	-0.144748	0.275858
6.116	-0.14032	0.275858
6.117	0.115744	0.275858
6.118	0.206423	0.275858
6.119	0.0912419	0.275858
6.12	0.0244807	0.275858
6.121	-0.0674045	0.275858
6.122	-0.19949	0.275858
6.123	-0.125904	0.275858
6.124	-0.00318345	0.275858
6.125	0.102294	0.275858
6.126	0.116432	0.275858
6.127	0.097852	0.275858
6.128	0.0533519	0.275858
6.129	-0.0394135	0.275858
6.13	-0.0614212	0.275858
6.131	-0.104534	0.275858
6.132	-0.151244	0.275858
6.133	-0.0624074	0.275858
6.134	0.0909973	0.275858
6.135	0.237624	0.275858
6.136	0.159438	0.275858
6.137	-0.0262482	0.275858
6.138	-0.20575	0.275858
6.139	-0.160996	0.275858
6.14	0.0428208	0.275858
6.141	0.074533	0.275858
6.142	0.00968841	0.275858
6.143	-0.0199111	0.275858
6.144	0.0366528	0.275858
6.145	0.0829242	0.275858
6.146	0.099515	0.275858
6.147	-0.00791122	0.275858
6.148	-0.264604	0.275858
6.149	-0.214521	0.275858
6.15	0.0497358	0.275858
6.151	0.234704	0.275858
6.152	0.265611	0.275858
6.153	0.0878896	0.275858
6.154	-0.142439	0.275858
6.155	-0.307418	0.275858
6.156	-0.123356	0.275483
6.157	0.0929715	0.275858
6.158	0.127127	0.275858
6.159	0.0596461	0.275483
6.16	0.00195441	0.275858
6.161	-0.0215745	0.275858
6.162	0.00496001	0.275858
6.163	0.0769263	0.275858
6.164	0.0477105	0.275858
6.165	-0.138945	0.275858
6.166	-0.144861	0.275858
6.167	-0.00230577	0.275858
6.168	0.0998095	0.275483
6.169	0.106382	0.275483
6.17	0.041388	0.275858
6.171	-0.0739509	0.275483
6.172	-0.124544	0.275858
6.173	0.0690059	0.275483
6.174	0.107908	0.275483
6.175	-0.0245201	0.275483
6.176	-0.0630656	0.275483
6.177	-0.0499197	0.275858
6.178	-0.00869101	0.275858
6.179	0.0500586	0.275483
6.18	0.11054	0.275858
6.181	0.00806486	0.275858
6.182	-0.13117	0.275483
6.183	-0.0806907	0.275858
6.184	0.0282969	0.275858
6.185	0.0951724	0.275858
6.186	0.0844173	0.275858
6.187	0.00408499	0.275858
6.188	-0.0900853	0.275858
6.189	-0.0987544	0.275858
6.19	0.0127379	0.275858
6.191	0.0594189	0.275858
6.192	0.0423721	0.275858
6.193	-0.00299385	0.275858
6.194	-0.0494861	0.275858
6.195	0.0121923	0.275858
6.196	0.0697855	0.275858
6.197	0.0718378	0.275858
6.198	-0.13142	0.275858
6.199	-0.133138	0.275858
6.2	0.0392056	0.275858
6.201	0.0974076	0.275858
6.202	0.0224473	0.275858
6.203	0.0159492	0.275858
6.204	-0.0286916	0.275858
6.205	-0.105986	0.275858
6.206	0.0629283	0.275858
6.207	0.194515	0.275858
6.208	0.0296158	0.275858
6.209	-0.118528	0.275858
6.21	-0.199636	0.275858
6.211	-0.194078	0.275858
6.212	0.0433608	0.275858
6.213	0.305332	0.275858
6.214	0.224189	0.275858
6.215	-0.0591575	0.275858
6.216	-0.127314	0.275858
6.217	-0.0765441	0.275858
6.218	-0.0310386	0.275858
6.219	0.017267	0.275858
6.22	-0.0397919	0.275858
6.221	-0.0638571	0.275858
6.222	-0.0428086	0.275858
6.223	0.155009	0.275858
6.224	0.130887	0.275858
6.225	0.00644919	0.275858
6.226	-0.0554968	0.275858
6.227	-0.030644	0.275858
6.228	-0.0626516	0.275858
6.229	-0.0899258	0.275858
6.23	0.0738588	0.275858
6.231	0.0561712	0.275858
6.232	-0.094435	0.275858
6.233	-0.00411678	0.275858
6.234	0.131938	0.275858
6.235	0.0945792	0.275858
6.236	-0.00952073	0.275858
6.237	-0.0974965	0.275858
6.238	-0.174785	0.275858
6.239	-0.0813996	0.275858
6.24	0.168391	0.275858
6.241	0.135622	0.275858
6.242	0.0391983	0.275858
6.243	-0.0427419	0.275858
6.244	-0.124108	0.275858
6.245	-0.0722505	0.275858
6.246	0.135052	0.275858
6.247	0.179433	0.275858
6.248	-0.109955	0.275858
6.249	-0.205564	0.275858
6.25	-0.109976	0.275858
6.251	0.0261729	0.275858
6.252	0.17363	0.275858
6.253	0.221507	0.275858
6.254	0.097689	0.275858
6.255	-0.131647	0.275858
6.256	-0.166606	0.275858
6.257	-0.143082	0.275858
6.258	-0.019215	0.275858
6.259	0.0774146	0.275858
6.26	-0.00123648	0.275858
6.261	-0.00479456	0.275858
6.262	0.11105	0.275858
6.263	0.209572	0.275858
6.264	0.112817	0.275858
6.265	-0.189517	0.275858
6.266	-0.304207	0.275858
6.267	-0.109159	0.275858
6.268	0.108385	0.275858
6.269	0.166769	0.275858
6.27	0.0894263	0.275858
6.271	-0.100997	0.275858
6.272	-0.0735511	0.275858
6.273	0.112824	0.275858
6.274	0.0962897	0.275858
6.275	0.0147304	0.275858
6.276	-0.0415049	0.275858
6.277	-0.137069	0.275858
6.278	-0.167437	0.275858
6.279	-0.0166058	0.275858
6.28	0.184914	0.275858
6.281	0.132475	0.275858
6.282	-0.0246331	0.275858
6.283	-0.0558047	0.275858
6.284	0.0121764	0.275858
6.285	0.0181487	0.275858
6.286	0.00356638	0.275858
6.287	-0.0682599	0.275858
6.288	-0.0669805	0.275858
6.289	-0.0237364	0.275858
6.29	0.0830416	0.275858
6.291	0.0747242	0.275858
6.292	0.00901735	0.275858
6.293	-0.0744174	0.275858
6.294	-0.0852565	0.275858
6.295	-0.00470828	0.275858
6.296	0.139474	0.275858
6.297	0.150106	0.275858
6.298	-0.0568694	0.275858
6.299	-0.138961	0.275858
6.3	-0.139743	0.275858
6.301	-0.00703697	0.275858
6.302	0.128273	0.275858
6.303	0.0980017	0.275858
6.304	-0.0268347	0.275858
6.305	-0.151228	0.275858
6.306	0.0187223	0.275858
6.307	0.1827	0.275858
6.308	0.112663	0.275858
6.309	-0.0818288	0.275858
6.31	-0.166786	0.275858
6.311	-0.135491	0.275858
6.312	-0.0617634	0.275858
6.313	0.14305	0.275858
6.314	0.191633	0.275858
6.315	0.0405729	0.275858
6.316	-0.0511783	0.275858
6.317	-0.0584344	0.275858
6.318	-0.0216964	0.275858
6.319	-0.010475	0.275858
6.32	-0.0327992	0.275858
6.321	0.0146047	0.275858
6.322	-0.0841114	0.275858
6.323	0.0169096	0.275858
6.324	0.0774534	0.275858
6.325	0.112938	0.275858
6.326	0.0264189	0.275858
6.327	-0.084157	0.275858
6.328	-0.120254	0.275858
6.329	-0.0049624	0.275858
6.33	0.128323	0.275858
6.331	0.0304667	0.275858
6.332	-0.0993482	0.275858
6.333	-0.0822128	0.275858
6.334	0.0438045	0.275858
6.335	0.101418	0.275858
6.336	0.0737568	0.275858
6.337	-0.0641788	0.275858
6.338	-0.124254	0.275858
6.339	-0.0322586	0.275858
6.34	0.102016	0.275858
6.341	0.0942465	0.275858
6.342	-0.0031613	0.275858
6.343	-0.0383229	0.275858
6.344	-0.118113	0.275858
6.345	-0.0663459	0.275858
6.346	0.0673229	0.275858
6.347	0.193261	0.275483
6.348	-0.0173866	0.275858
6.349	-0.171215	0.275483
6.35	-0.0647925	0.275858
6.351	0.135622	0.275858
6.352	0.152881	0.275858
6.353	-0.00276007	0.275858
6.354	-0.147727	0.275483
6.355	-0.1959	0.275858
6.356	-0.00348404	0.275483
6.357	0.135994	0.275858
6.358	0.155636	0.275483
6.359	0.0944217	0.275858
6.36	-0.0898321	0.275483
6.361	-0.181364	0.275858
6.362	-0.0528482	0.275483
6.363	0.0991774	0.275483
6.364	0.0759079	0.275483
6.365	-0.0344053	0.275483
6.366	-0.00886155	0.275483
6.367	0.0271829	0.275483
6.368	-0.0185106	0.275483
6.369	0.00145419	0.275858
6.37	-0.0120591	0.275483
6.371	-0.0903906	0.275483
6.372	-0.0730734	0.275483
6.373	0.128262	0.275483
6.374	0.206378	0.275858
6.375	0.050626	0.275858
6.376	-0.114595	0.275483
6.377	-0.216105	0.275483
6.378	-0.129602	0.275483
6.379	0.0550972	0.275858
6.38	0.208251	0.275858
6.381	0.0757468	0.275858
6.382	-0.0584827	0.275858
6.383	-0.0354876	0.275858
6.384	0.0310899	0.275858
6.385	0.0472827	0.275858
6.386	0.00754522	0.275858
6.387	-0.139418	0.275858
6.388	-0.16957	0.275858
6.389	0.0300716	0.275858
6.39	0.191409	0.275858
6.391	0.136162	0.275858
6.392	-0.0138258	0.275858
6.393	-0.122858	0.275858
6.394	-0.0974853	0.275858
6.395	0.0360629	0.275858
6.396	0.119872	0.275858
6.397	0.0935957	0.275858
6.398	-0.118864	0.275858
6.399	-0.166528	0.275858
6.4	-0.0657888	0.275858
6.401	0.0897186	0.275858
6.402	0.134121	0.275858
6.403	0.0891674	0.275858
6.404	0.00890138	0.275858
6.405	-0.111102	0.275858
6.406	0.0110083	0.275858
6.407	0.0333985	0.275858
6.408	-0.108346	0.275858
6.409	-0.0738057	0.275858
6.41	0.00528632	0.275858
6.411	0.0181783	0.275858
6.412	0.093399	0.275858
6.413	0.190898	0.275858
6.414	-4.27154e-05	0.275858
6.415	-0.204636	0.275858
6.416	-0.115844	0.275858
6.417	0.0498798	0.275858
6.418	0.100158	0.275858
6.419	0.0726958	0.275858
6.42	0.00957451	0.275858
6.421	-0.108879	0.275858
6.422	-0.140559	0.275858
6.423	0.0307554	0.275483
6.424	0.0892654	0.275858
6.425	0.0636972	0.275858
6.426	0.0516136	0.275858
6.427	0.0536332	0.275483
6.428	-0.0596115	0.275483
6.429	-0.060545	0.275483
6.43	-0.0155214	0.275858
6.431	-0.0849005	0.275483
6.432	-0.13318	0.275483
6.433	-0.00211631	0.275483
6.434	0.223871	0.275483
6.435	0.232384	0.275483
6.436	0.0909641	0.275483
6.437	-0.126564	0.275483
6.438	-0.308578	0.275483
6.439	-0.185846	0.275483
6.44	0.0417774	0.275483
6.441	0.107365	0.275483
6.442	0.174103	0.275483
6.443	0.211737	0.275483
6.444	0.0118033	0.275483
6.445	-0.154493	0.275483
6.446	-0.134997	0.275483
6.447	-0.0555822	0.275483
6.448	-0.0619765	0.275483
6.449	-0.0494784	0.275483
6.45	0.0462549	0.275483
6.451	0.215772	0.275483
6.452	0.216484	0.275483
6.453	0.00611306	0.275483
6.454	-0.194497	0.275483
6.455	-0.273916	0.275483
6.456	-0.077085	0.275483
6.457	0.0901368	0.275483
6.458	0.127957	0.275483
6.459	0.105693	0.275483
6.46	0.0779697	0.275483
6.461	0.00810083	0.275483
6.462	-0.0428922	0.275483
6.463	-0.036353	0.275483
6.464	-0.130862	0.275858
6.465	-0.155685	0.275858
6.466	-0.0246518	0.275483
6.467	0.146012	0.275858
6.468	0.192079	0.275483
6.469	0.0998473	0.275858
6.47	-0.0338674	0.275483
6.471	-0.127606	0.275483
6.472	-0.136064	0.275483
6.473	0.0402508	0.275483
6.474	0.0752161	0.275483
6.475	-0.0349458	0.275483
6.476	-0.0530741	0.275483
6.477	-0.00526053	0.275483
6.478	0.0258395	0.275483
6.479	0.101802	0.275858
6.48	0.138125	0.275483
6.481	-0.0808744	0.275858
6.482	-0.154514	0.275483
6.483	-0.0555789	0.275858
6.484	0.0338809	0.275858
6.485	0.0575373	0.275483
6.486	0.0371145	0.275483
6.487	0.0106231	0.275858
6.488	-0.0596437	0.275483
6.489	-0.00715056	0.275483
6.49	0.082937	0.275858
6.491	0.0404152	0.275483
6.492	-0.041501	0.275483
6.493	-0.122792	0.275483
6.494	-0.091392	0.275858
6.495	0.0956876	0.275858
6.496	0.148832	0.275858
6.497	0.0912721	0.275858
6.498	-0.081363	0.275858
6.499	-0.133728	0.275858
6.5	-0.0811134	0.275483
6.501	0.0211003	0.275858
6.502	0.14229	0.275858
6.503	0.0878226	0.275858
6.504	-0.041191	0.275483
6.505	-0.180113	0.275858
6.506	-0.0137924	0.275858
6.507	0.128035	0.275858
6.508	0.0862822	0.275858
6.509	-0.0264922	0.275483
6.51	-0.128011	0.275858
6.511	-0.0960452	0.275858
6.512	0.0487204	0.275858
6.513	0.182762	0.275858
6.514	0.100804	0.275858
6.515	-0.107293	0.275483
6.516	-0.177462	0.275858
6.517	-0.0475734	0.275858
6.518	0.0896488	0.275483
6.519	0.115549	0.275858
6.52	0.0520161	0.275858
6.521	-0.06427	0.275483
6.522	-0.132867	0.275483
6.523	0.0153179	0.275858
6.524	0.0612659	0.275858
6.525	0.036671	0.275858
6.526	-0.0211916	0.275858
6.527	-0.053728	0.275858
6.528	-0.0012946	0.275858
6.529	0.0846582	0.275858
6.53	0.141331	0.275858
6.531	-0.0678606	0.275858
6.532	-0.191769	0.275858
6.533	-0.0923192	0.275858
6.534	0.0276453	0.275858
6.535	0.0606121	0.275858
6.536	0.131274	0.275483
6.537	0.121014	0.275858
6.538	-0.0366648	0.275483
6.539	-0.0797163	0.275483
6.54	0.00241164	0.275858
6.541	-0.0584603	0.275858
6.542	-0.143008	0.275858
6.543	-0.0793935	0.275858
6.544	0.0885217	0.275858
6.545	0.160346	0.275858
6.546	0.172597	0.275858
6.547	0.0663345	0.275483
6.548	-0.164509	0.275858
6.549	-0.183068	0.275858
6.55	-0.0508188	0.275483
6.551	0.0373117	0.275858
6.552	0.0715319	0.275858
6.553	0.0558582	0.275858
6.554	-0.0122204	0.275483
6.555	-0.0682084	0.275858
6.556	0.0636082	0.275858
6.557	0.0875381	0.275858
6.558	-0.0195134	0.275858
6.559	-0.0562002	0.275858
6.56	-0.078404	0.275858
6.561	-0.038972	0.275858
6.562	0.0434143	0.275858
6.563	0.116302	0.275483
6.564	-0.017636	0.275858
6.565	-0.0872641	0.275858
6.566	-0.0115692	0.275858
6.567	0.0402682	0.275858
6.568	0.0470422	0.275858
6.569	0.0554516	0.275858
6.57	-0.0185607	0.275858
6.571	-0.12889	0.275858
6.572	-0.106308	0.275858
6.573	0.099509	0.275858
6.574	0.14113	0.275858
6.575	0.0532801	0.275858
6.576	-0.0547942	0.275858
6.577	-0.126117	0.275858
6.578	-0.0677143	0.275858
6.579	0.0365646	0.275858
6.58	0.140856	0.275858
6.581	0.0290256	0.275858
6.582	-0.107572	0.275858
6.583	-0.0640459	0.275858
6.584	0.0827649	0.275483
6.585	0.092713	0.275483
6.586	0.0229753	0.275858
6.587	-0.0598193	0.275858
6.588	-0.193787	0.275858
6.589	-0.0524626	0.275483
6.59	0.165028	0.275483
6.591	0.117149	0.275858
6.592	0.0275254	0.275858
6.593	-0.0387557	0.275858
6.594	-0.121356	0.275858
6.595	-0.073871	0.275483
6.596	0.0914088	0.275858
6.597	0.105421	0.275483
6.598	-0.0651042	0.275483
6.599	-0.0349458	0.275858
6.6	0.0132353	0.275483
6.601	0.0126576	0.275483
6.602	0.029674	0.275858
6.603	0.0209054	0.275858
6.604	-0.0802447	0.275858
6.605	-0.102286	0.275483
6.606	0.0471402	0.275858
6.607	0.0953714	0.275483
6.608	0.0708301	0.275858
6.609	-0.00245574	0.275858
6.61	-0.047447	0.275483
6.611	-0.0533882	0.275858
6.612	-0.0220624	0.275483
6.613	0.0650077	0.275858
6.614	-0.0117419	0.275483
6.615	-0.115171	0.275483
6.616	-0.0771378	0.275483
6.617	0.090483	0.275858
6.618	0.182557	0.275483
6.619	0.146524	0.275483
6.62	0.0144612	0.275483
6.621	-0.225216	0.275483
6.622	-0.291212	0.275483
6.623	-0.0271153	0.275858
6.624	0.21391	0.275858
6.625	0.168039	0.275858
6.626	-0.000673174	0.275858
6.627	-0.0402872	0.275858
6.628	-0.0536488	0.275858
6.629	0.018181	0.275858
6.63	0.0766007	0.275858
6.631	-0.076034	0.275858
6.632	-0.119741	0.275858
6.633	-0.0309782	0.275858
6.634	0.0542779	0.275858
6.635	0.0778466	0.275858
6.636	0.0969551	0.275858
6.637	0.00652189	0.275858
6.638	-0.122071	0.275858
6.639	-0.0335448	0.275858
6.64	0.0711289	0.275858
6.641	0.0138775	0.275858
6.642	-0.0414127	0.275858
6.643	-0.0358954	0.275858
6.644	-0.0699226	0.275858
6.645	-0.0042225	0.275858
6.646	0.158279	0.275858
6.647	0.162371	0.275858
6.648	-0.0656619	0.275858
6.649	-0.14338	0.275858
6.65	-0.0816048	0.275858
6.651	-0.0135508	0.275858
6.652	0.0193912	0.275858
6.653	0.0413363	0.275858
6.654	0.0174165	0.275858
6.655	-0.0202581	0.275858
6.656	0.147136	0.275858
6.657	0.117197	0.275858
6.658	-0.0888719	0.275858
6.659	-0.156841	0.275858
6.66	-0.187462	0.275858
6.661	-0.0445027	0.275858
6.662	0.115079	0.275858
6.663	0.266698	0.275858
6.664	0.137169	0.275858
6.665	-0.121526	0.275858
6.666	-0.169866	0.275858
6.667	-0.0812752	0.275858
6.668	0.0032682	0.275858
6.669	0.0850833	0.275858
6.67	0.0819692	0.275858
6.671	-0.0493969	0.275858
6.672	-0.0706503	0.275858
6.673	0.0594668	0.275858
6.674	0.067957	0.275858
6.675	0.0118987	0.275858
6.676	-0.0871628	0.275858
6.677	-0.123442	0.275858
6.678	-0.00519113	0.275858
6.679	0.16096	0.275858
6.68	0.177155	0.275858
6.681	-0.042987	0.275858
6.682	-0.173156	0.275858
6.683	-0.135801	0.275858
6.684	0.026463	0.275858
6.685	0.106063	0.275858
6.686	0.081492	0.275858
6.687	-0.01492	0.275858
6.688	-0.0957295	0.275483
6.689	0.0291931	0.275858
6.69	0.123419	0.275858
6.691	0.0247593	0.275483
6.692	-0.13279	0.275483
6.693	-0.131213	0.275483
6.694	-0.0315921	0.275858
6.695	0.080455	0.275858
6.696	0.184267	0.275858
6.697	0.113425	0.275483
6.698	-0.105411	0.275483
6.699	-0.161729	0.275858
6.7	-0.0951392	0.275858
6.701	0.0193517	0.275483
6.702	0.113102	0.275483
6.703	0.127098	0.275483
6.704	0.0157239	0.275483
6.705	-0.140291	0.275483
6.706	-0.034327	0.275483
6.707	0.0234437	0.275483
6.708	-0.0308214	0.275858
6.709	0.0329266	0.275858
6.71	0.0711805	0.275483
6.711	-0.041761	0.275483
6.712	-0.0199757	0.275483
6.713	0.0761514	0.275483
6.714	-0.0318681	0.275483
6.715	-0.0889116	0.275483
6.716	-0.0613155	0.275483
6.717	0.0580403	0.275858
6.718	0.140007	0.275483
6.719	0.0409182	0.275858
6.72	-0.0310495	0.275483
6.721	-0.123076	0.275483
6.722	-0.134032	0.275483
6.723	0.0429737	0.275483
6.724	0.159855	0.275483
6.725	0.103509	0.275483
6.726	-0.0507607	0.275483
6.727	-0.133501	0.275858
6.728	-0.066712	0.275858
6.729	0.0531172	0.275483
6.73	0.132326	0.275483
6.731	0.00280491	0.275858
6.732	-0.0965293	0.275483
6.733	-0.0661203	0.275858
6.734	0.0520383	0.275858
6.735	0.0821403	0.275858
6.736	0.0337965	0.275858
6.737	-0.0434233	0.275858
6.738	-0.125042	0.275858
6.739	-0.0233836	0.275858
6.74	0.102778	0.275858
6.741	0.107302	0.275858
6.742	-0.0160209	0.275858
6.743	-0.0984322	0.275858
6.744	-0.0850072	0.275858
6.745	0.035694	0.275858
6.746	0.127519	0.275858
6.747	0.0791777	0.275858
6.748	-0.127673	0.275858
6.749	-0.105427	0.275858
6.75	-0.0330469	0.275858
6.751	0.103163	0.275858
6.752	0.142847	0.275858
6.753	-0.000782349	0.275858
6.754	-0.093275	0.275858
6.755	-0.12082	0.275858
6.756	-0.00895807	0.275858
6.757	0.0767412	0.275858
6.758	0.0814422	0.275858
6.759	0.00410552	0.275858
6.76	-0.0533746	0.275858
6.761	-0.0485164	0.275858
6.762	0.0207711	0.275858
6.763	0.0922707	0.275858
6.764	-0.00111147	0.275858
6.765	-0.113309	0.275858
6.766	-0.0638846	0.275858
6.767	0.0469919	0.275858
6.768	0.0860815	0.275858
6.769	0.0554729	0.275858
6.77	-0.0150261	0.275858
6.771	-0.105238	0.275858
6.772	-0.066914	0.275858
6.773	0.11166	0.275858
6.774	0.0710598	0.275858
6.775	-0.0136043	0.275858
6.776	-0.0625787	0.275858
6.777	-0.0940274	0.275483
6.778	-0.0169615	0.275858
6.779	0.087605	0.275858
6.78	0.134529	0.275858
6.781	-0.0304796	0.275858
6.782	-0.0843054	0.275858
6.783	-0.054124	0.275858
6.784	0.0301037	0.275858
6.785	0.0637491	0.275858
6.786	0.00649087	0.275858
6.787	-0.064617	0.275858
6.788	-0.0771441	0.275858
6.789	0.0210601	0.275858
6.79	0.108629	0.275858
6.791	0.112498	0.275858
6.792	-0.0314055	0.275858
6.793	-0.165048	0.275858
6.794	-0.0925075	0.275858
6.795	0.0364298	0.275858
6.796	0.144387	0.275858
6.797	0.0972764	0.275858
6.798	-0.0759395	0.275858
6.799	-0.107167	0.275858
