Time	EMG	Muscle Force
0.28	-0.0370822	0.276605
0.281	-0.125955	0.276605
0.282	-0.0836927	0.276605
0.283	0.038918	0.276605
0.284	0.189445	0.276605
0.285	0.0798352	0.276605
0.286	-0.166509	0.276605
0.287	-0.140439	0.276605
0.288	0.0326876	0.276605
0.289	0.100101	0.276605
0.29	0.0977462	0.276605
0.291	0.00381959	0.276605
0.292	-0.142005	0.276605
0.293	-0.151254	0.276605
0.294	0.105675	0.276605
0.295	0.181436	0.276605
0.296	0.0507594	0.276605
0.297	-0.0823771	0.276605
0.298	-0.145746	0.276605
0.299	-0.0701846	0.276605
0.3	0.0831844	0.276605
0.301	0.185561	0.276605
0.302	-0.0119895	0.276605
0.303	-0.148584	0.276605
0.304	-0.0970142	0.276605
0.305	0.0527163	0.276605
0.306	0.148546	0.276605
0.307	0.134551	0.276605
0.308	-0.0774802	0.276605
0.309	-0.27103	0.276605
0.31	-0.103643	0.276605
0.311	0.187639	0.276605
0.312	0.178435	0.276605
0.313	0.0475514	0.276605
0.314	-0.082463	0.276605
0.315	-0.159357	0.276605
0.316	-0.0734807	0.276605
0.317	0.127334	0.276605
0.318	0.16783	0.276605
0.319	-0.0695263	0.276605
0.32	-0.124715	0.276605
0.321	-0.0422791	0.276605
0.322	0.0405123	0.276605
0.323	0.0960425	0.276605
0.324	0.0632421	0.276605
0.325	-0.0542288	0.276605
0.326	-0.166894	0.276605
0.327	0.0150235	0.276605
0.328	0.13794	0.276605
0.329	0.0667439	0.276605
0.33	-0.0426858	0.276605
0.331	-0.112007	0.276605
0.332	-0.0793712	0.276605
0.333	0.0494134	0.276605
0.334	0.193963	0.276605
0.335	0.0658198	0.276605
0.336	-0.167613	0.276605
0.337	-0.161907	0.276605
0.338	0.0151526	0.276605
0.339	0.123224	0.276605
0.34	0.128845	0.276605
0.341	0.0242706	0.276605
0.342	-0.142164	0.276605
0.343	-0.16933	0.276605
0.344	0.0810721	0.276605
0.345	0.154432	0.276605
0.346	0.0468097	0.276605
0.347	-0.0683669	0.276605
0.348	-0.125276	0.276605
0.349	-0.0511565	0.276605
0.35	0.0987402	0.276978
0.351	0.196712	0.276605
0.352	-0.035218	0.276605
0.353	-0.185201	0.276605
0.354	-0.0999752	0.276605
0.355	0.0696568	0.276605
0.356	0.1391	0.276605
0.357	0.0908865	0.276605
0.358	-0.0411417	0.276605
0.359	-0.192957	0.276605
0.36	-0.0872383	0.276605
0.361	0.141583	0.276605
0.362	0.136575	0.276605
0.363	0.0154182	0.276605
0.364	-0.0927695	0.276605
0.365	-0.123454	0.276605
0.366	-0.0215276	0.276605
0.367	0.144674	0.276605
0.368	0.152194	0.276605
0.369	-0.105153	0.276605
0.37	-0.167744	0.276605
0.371	-0.0367535	0.276605
0.372	0.0829038	0.276605
0.373	0.127218	0.276605
0.374	0.0646796	0.276605
0.375	-0.0776973	0.276605
0.376	-0.198409	0.276605
0.377	0.00845862	0.276605
0.378	0.151772	0.276605
0.379	0.085455	0.276605
0.38	-0.0280415	0.276605
0.381	-0.10914	0.276605
0.382	-0.101103	0.276605
0.383	0.0279286	0.276605
0.384	0.200323	0.276605
0.385	0.0759942	0.276605
0.386	-0.16558	0.276605
0.387	-0.153583	0.276605
0.388	0.0335861	0.276605
0.389	0.132404	0.276605
0.39	0.110921	0.276605
0.391	-0.0228444	0.276605
0.392	-0.165558	0.276605
0.393	-0.149894	0.276605
0.394	0.123716	0.276605
0.395	0.186106	0.276605
0.396	0.0542501	0.276605
0.397	-0.0814483	0.276605
0.398	-0.152034	0.276605
0.399	-0.0847193	0.276605
0.4	0.0794113	0.276605
0.401	0.199731	0.276605
0.402	-0.00119612	0.276605
0.403	-0.149532	0.276605
0.404	-0.0855071	0.276605
0.405	0.0563484	0.276605
0.406	0.123069	0.276605
0.407	0.0778635	0.276605
0.408	-0.0588807	0.276605
0.409	-0.20992	0.276605
0.41	-0.0751767	0.276605
0.411	0.175825	0.276605
0.412	0.147327	0.276605
0.413	0.0125804	0.276605
0.414	-0.106546	0.276605
0.415	-0.133632	0.276605
0.416	-0.0174853	0.276605
0.417	0.148282	0.276605
0.418	0.148898	0.276605
0.419	-0.107853	0.276605
0.42	-0.174383	0.276605
0.421	-0.0343426	0.276605
0.422	0.0969346	0.276605
0.423	0.137375	0.276605
0.424	0.0571198	0.276605
0.425	-0.0930862	0.276605
0.426	-0.197025	0.276605
0.427	0.0166845	0.276605
0.428	0.152476	0.276605
0.429	0.0798344	0.276605
0.43	-0.0395093	0.276605
0.431	-0.112856	0.276605
0.432	-0.0781315	0.276605
0.433	0.0468405	0.276605
0.434	0.191528	0.276605
0.435	0.0559167	0.276605
0.436	-0.16715	0.276605
0.437	-0.14809	0.276605
0.438	0.0212153	0.276605
0.439	0.120109	0.276605
0.44	0.118408	0.276605
0.441	0.00794578	0.276605
0.442	-0.141478	0.276605
0.443	-0.14619	0.276605
0.444	0.0935359	0.276605
0.445	0.143072	0.276605
0.446	0.0357478	0.276605
0.447	-0.0698948	0.276605
0.448	-0.116759	0.276605
0.449	-0.0464094	0.276605
0.45	0.0962262	0.276605
0.451	0.186817	0.276605
0.452	-0.0360602	0.276605
0.453	-0.179558	0.276605
0.454	-0.093306	0.276605
0.455	0.0663486	0.276605
0.456	0.129667	0.276605
0.457	0.0886915	0.276605
0.458	-0.0364544	0.276605
0.459	-0.183638	0.276605
0.46	-0.0706818	0.276605
0.461	0.135018	0.276605
0.462	0.123076	0.276605
0.463	-0.00179174	0.276605
0.464	-0.105512	0.276605
0.465	-0.103745	0.276605
0.466	0.00686025	0.276605
0.467	0.145635	0.276605
0.468	0.124589	0.276605
0.469	-0.108873	0.276605
0.47	-0.160468	0.276605
0.471	-0.0273451	0.276605
0.472	0.0849832	0.276605
0.473	0.122017	0.276605
0.474	0.0530607	0.276605
0.475	-0.0833848	0.276605
0.476	-0.186239	0.276605
0.477	0.0268842	0.276605
0.478	0.155663	0.276605
0.479	0.0659412	0.276605
0.48	-0.0561883	0.276605
0.481	-0.112875	0.276605
0.482	-0.0683169	0.276605
0.483	0.0613023	0.276605
0.484	0.190471	0.276605
0.485	0.0467743	0.276605
0.486	-0.15892	0.276605
0.487	-0.157366	0.276605
0.488	0.01299	0.276605
0.489	0.124831	0.276605
0.49	0.133963	0.276605
0.491	0.00874779	0.276605
0.492	-0.158102	0.276605
0.493	-0.139314	0.276605
0.494	0.0965702	0.276605
0.495	0.142495	0.276605
0.496	0.0446845	0.276605
0.497	-0.0736221	0.276605
0.498	-0.139035	0.276605
0.499	-0.0529614	0.276605
0.5	0.119424	0.27623
0.501	0.201824	0.27623
0.502	-0.0381551	0.276605
0.503	-0.18611	0.276605
0.504	-0.10406	0.276605
0.505	0.0613686	0.276605
0.506	0.137593	0.27623
0.507	0.0977413	0.27623
0.508	-0.0478176	0.276605
0.509	-0.191209	0.276605
0.51	-0.0616588	0.276605
0.511	0.137098	0.276605
0.512	0.118302	0.276605
0.513	0.00134898	0.276605
0.514	-0.0929035	0.276605
0.515	-0.111574	0.276605
0.516	0.00121465	0.276605
0.517	0.157915	0.276605
0.518	0.119391	0.276605
0.519	-0.130906	0.276605
0.52	-0.171726	0.276605
0.521	-0.0149077	0.276605
0.522	0.110533	0.276605
0.523	0.135349	0.276605
0.524	0.0474523	0.276605
0.525	-0.105761	0.276605
0.526	-0.195869	0.276605
0.527	0.0276264	0.276605
0.528	0.152887	0.276605
0.529	0.0786521	0.276605
0.53	-0.0387504	0.276605
0.531	-0.11252	0.276605
0.532	-0.0727996	0.276605
0.533	0.0521949	0.276605
0.534	0.17998	0.276605
0.535	0.0293104	0.276605
0.536	-0.163606	0.276605
0.537	-0.12717	0.276605
0.538	0.0383974	0.276605
0.539	0.12282	0.276605
0.54	0.112103	0.276605
0.541	0.00308636	0.276605
0.542	-0.156552	0.276605
0.543	-0.146755	0.276605
0.544	0.0966756	0.276605
0.545	0.144919	0.276605
0.546	0.0325466	0.276605
0.547	-0.0719781	0.276605
0.548	-0.109695	0.276605
0.549	-0.0313705	0.276605
0.55	0.107983	0.276605
0.551	0.166863	0.276605
0.552	-0.0624306	0.276605
0.553	-0.171096	0.276605
0.554	-0.0750978	0.276605
0.555	0.0681255	0.276605
0.556	0.127219	0.276605
0.557	0.0827537	0.276605
0.558	-0.0481175	0.276605
0.559	-0.186644	0.276605
0.56	-0.0499379	0.276605
0.561	0.143371	0.276605
0.562	0.113957	0.276605
0.563	-0.00595312	0.276605
0.564	-0.0982111	0.276605
0.565	-0.106009	0.276605
0.566	-0.00591871	0.276605
0.567	0.149573	0.276605
0.568	0.120123	0.276605
0.569	-0.117717	0.27623
0.57	-0.151162	0.276605
0.571	-0.00669247	0.276605
0.572	0.0982978	0.276605
0.573	0.113325	0.27623
0.574	0.0385696	0.276605
0.575	-0.101757	0.27623
0.576	-0.186338	0.276605
0.577	0.0382128	0.276605
0.578	0.147317	0.27623
0.579	0.0769561	0.276605
0.58	-0.0324108	0.276605
0.581	-0.127826	0.27623
0.582	-0.0726453	0.27623
0.583	0.0618183	0.276605
0.584	0.19474	0.276605
0.585	0.0318542	0.276605
0.586	-0.16859	0.276605
0.587	-0.145028	0.276605
0.588	0.0169947	0.276605
0.589	0.129597	0.276605
0.59	0.128144	0.27623
0.591	0.00461379	0.276605
0.592	-0.150284	0.276605
0.593	-0.133832	0.276605
0.594	0.0997837	0.27623
0.595	0.128559	0.27623
0.596	0.0274666	0.27623
0.597	-0.0753376	0.27623
0.598	-0.117532	0.276605
0.599	-0.0344758	0.276605
0.6	0.118049	0.276605
0.601	0.184255	0.276605
0.602	-0.0590023	0.276605
0.603	-0.185064	0.276605
0.604	-0.0813537	0.276605
0.605	0.0711042	0.276605
0.606	0.130897	0.276605
0.607	0.0838693	0.276605
0.608	-0.0485712	0.276605
0.609	-0.190808	0.276605
0.61	-0.0425192	0.276605
0.611	0.152651	0.276605
0.612	0.106743	0.276605
0.613	-0.0214048	0.276605
0.614	-0.11255	0.276605
0.615	-0.105223	0.276605
0.616	0.0170484	0.276605
0.617	0.17584	0.276605
0.618	0.119329	0.276605
0.619	-0.132191	0.276605
0.62	-0.167746	0.276605
0.621	-0.0129791	0.276605
0.622	0.0968687	0.276605
0.623	0.121017	0.276605
0.624	0.0427042	0.276605
0.625	-0.104551	0.276605
0.626	-0.186024	0.276605
0.627	0.0454628	0.276605
0.628	0.157221	0.276605
0.629	0.0735348	0.276605
0.63	-0.0473593	0.276605
0.631	-0.122208	0.27623
0.632	-0.0761597	0.276605
0.633	0.0606089	0.276605
0.634	0.195141	0.276605
0.635	0.0233448	0.276605
0.636	-0.172342	0.276605
0.637	-0.129409	0.276605
0.638	0.0385362	0.276605
0.639	0.127138	0.276605
0.64	0.115965	0.27623
0.641	-0.00289736	0.27623
0.642	-0.163111	0.27623
0.643	-0.140355	0.276605
0.644	0.10442	0.276605
0.645	0.141712	0.276605
0.646	0.0284846	0.27623
0.647	-0.0778558	0.276605
0.648	-0.108096	0.27623
0.649	-0.0191716	0.276605
0.65	0.128555	0.276605
0.651	0.174002	0.276605
0.652	-0.084362	0.276605
0.653	-0.211713	0.276605
0.654	-0.106803	0.276605
0.655	0.0634864	0.276605
0.656	0.149763	0.276605
0.657	0.14377	0.276605
0.658	0.0577038	0.276605
0.659	-0.124556	0.276605
0.66	-0.236567	0.276605
0.661	-0.0562272	0.276605
0.662	0.163877	0.276605
0.663	0.140933	0.276605
0.664	0.00612156	0.276605
0.665	-0.103084	0.276605
0.666	-0.101154	0.276605
0.667	0.0085803	0.276605
0.668	0.160763	0.276605
0.669	0.109293	0.276605
0.67	-0.147053	0.276605
0.671	-0.17115	0.276605
0.672	-0.00420912	0.276605
0.673	0.11129	0.276605
0.674	0.138917	0.276605
0.675	0.0458877	0.276605
0.676	-0.119072	0.276605
0.677	-0.198331	0.276605
0.678	0.0459601	0.276605
0.679	0.155751	0.276605
0.68	0.0686606	0.276605
0.681	-0.03686	0.276605
0.682	-0.111855	0.276605
0.683	-0.0839384	0.276605
0.684	0.060071	0.276605
0.685	0.206214	0.276605
0.686	0.0175141	0.276605
0.687	-0.184229	0.276605
0.688	-0.132417	0.276605
0.689	0.0516856	0.276605
0.69	0.137026	0.276605
0.691	0.109588	0.276605
0.692	-0.0127746	0.276605
0.693	-0.17158	0.276605
0.694	-0.137917	0.276605
0.695	0.115059	0.276605
0.696	0.156823	0.276605
0.697	0.0359684	0.27623
0.698	-0.0862473	0.27623
0.699	-0.124416	0.276605
0.7	-0.0354877	0.27623
0.701	0.118767	0.27623
0.702	0.177693	0.27623
0.703	-0.0789545	0.27623
0.704	-0.184671	0.276605
0.705	-0.0661839	0.276605
0.706	0.0864966	0.27623
0.707	0.141429	0.276605
0.708	0.08542	0.27623
0.709	-0.0630808	0.276605
0.71	-0.212355	0.27623
0.711	-0.0504187	0.276605
0.712	0.15349	0.27623
0.713	0.120745	0.27623
0.714	-0.00299853	0.27623
0.715	-0.101611	0.276605
0.716	-0.1105	0.276605
0.717	-0.000660393	0.276605
0.718	0.161811	0.276605
0.719	0.116174	0.276605
0.72	-0.129783	0.276605
0.721	-0.159069	0.276605
0.722	-0.0088558	0.276605
0.723	0.105267	0.276605
0.724	0.134727	0.276605
0.725	0.0477623	0.276605
0.726	-0.12082	0.276605
0.727	-0.207534	0.276605
0.728	0.0339097	0.276605
0.729	0.16196	0.276605
0.73	0.0852832	0.276605
0.731	-0.048498	0.276605
0.732	-0.116268	0.276605
0.733	-0.0472972	0.276605
0.734	0.094042	0.276605
0.735	0.170408	0.276605
0.736	-0.0467462	0.276605
0.737	-0.195127	0.276605
0.738	-0.103813	0.276605
0.739	0.0783522	0.276605
0.74	0.151748	0.276605
0.741	0.114252	0.276605
0.742	-0.0191276	0.276605
0.743	-0.180982	0.276605
0.744	-0.14139	0.276605
0.745	0.103151	0.276605
0.746	0.142543	0.276605
0.747	0.0315615	0.276605
0.748	-0.0738683	0.276605
0.749	-0.0995944	0.276605
0.75	-0.0194345	0.276605
0.751	0.120342	0.276605
0.752	0.159186	0.276605
0.753	-0.108082	0.276605
0.754	-0.196368	0.276605
0.755	-0.0417054	0.276605
0.756	0.107613	0.276605
0.757	0.141889	0.276605
0.758	0.0707949	0.276605
0.759	-0.0712936	0.276605
0.76	-0.210236	0.276605
0.761	-0.035154	0.276605
0.762	0.15954	0.276605
0.763	0.108798	0.276605
0.764	-0.0210659	0.276605
0.765	-0.102581	0.276605
0.766	-0.0948181	0.276605
0.767	0.00710799	0.276605
0.768	0.169253	0.276605
0.769	0.105921	0.276605
0.77	-0.142377	0.276605
0.771	-0.150336	0.276605
0.772	0.00671593	0.276605
0.773	0.0983768	0.276605
0.774	0.107372	0.27623
0.775	0.0315918	0.27623
0.776	-0.113998	0.276605
0.777	-0.182079	0.276605
0.778	0.0708124	0.27623
0.779	0.166917	0.276605
0.78	0.0566	0.27623
0.781	-0.0650546	0.27623
0.782	-0.121324	0.27623
0.783	-0.0598927	0.27623
0.784	0.0671819	0.27623
0.785	0.189588	0.27623
0.786	0.00864472	0.27623
0.787	-0.171863	0.27623
0.788	-0.118728	0.27623
0.789	0.0399955	0.27623
0.79	0.11143	0.27623
0.791	0.119332	0.27623
0.792	0.0100899	0.27623
0.793	-0.159774	0.27623
0.794	-0.12875	0.27623
0.795	0.106988	0.27623
0.796	0.128999	0.27623
0.797	0.00604948	0.27623
0.798	-0.083194	0.27623
0.799	-0.100566	0.27623
0.8	-0.0164715	0.27623
0.801	0.132645	0.276605
0.802	0.168252	0.27623
0.803	-0.0948382	0.27623
0.804	-0.185484	0.276605
0.805	-0.0520669	0.27623
0.806	0.0862948	0.27623
0.807	0.132685	0.27623
0.808	0.0651553	0.27623
0.809	-0.0717204	0.27623
0.81	-0.191912	0.27623
0.811	-0.0175732	0.27623
0.812	0.151967	0.27623
0.813	0.104214	0.27623
0.814	-0.0213764	0.27623
0.815	-0.113645	0.27623
0.816	-0.0977008	0.27623
0.817	0.0148643	0.27623
0.818	0.171988	0.27623
0.819	0.113259	0.27623
0.82	-0.135392	0.27623
0.821	-0.172584	0.27623
0.822	-0.00533713	0.27623
0.823	0.119664	0.27623
0.824	0.132433	0.27623
0.825	0.00874209	0.27623
0.826	-0.150466	0.27623
0.827	-0.175842	0.27623
0.828	0.0958359	0.27623
0.829	0.180754	0.27623
0.83	0.0805178	0.27623
0.831	-0.0529868	0.27623
0.832	-0.149371	0.27623
0.833	-0.12836	0.27623
0.834	0.0397423	0.276605
0.835	0.23671	0.27623
0.836	0.0442457	0.27623
0.837	-0.151944	0.27623
0.838	-0.096877	0.27623
0.839	0.0540116	0.27623
0.84	0.0767385	0.27623
0.841	0.054953	0.27623
0.842	0.00649859	0.276605
0.843	-0.144357	0.27623
0.844	-0.131491	0.276605
0.845	0.0966378	0.276605
0.846	0.167205	0.276605
0.847	0.0723754	0.276605
0.848	-0.0615443	0.276605
0.849	-0.137038	0.276605
0.85	-0.0809401	0.27623
0.851	0.0796941	0.276605
0.852	0.183231	0.276605
0.853	-0.050349	0.276605
0.854	-0.190424	0.276605
0.855	-0.06389	0.27623
0.856	0.125927	0.276605
0.857	0.168909	0.276605
0.858	0.0707444	0.276605
0.859	-0.0958864	0.276605
0.86	-0.244057	0.276605
0.861	-0.0466334	0.276605
0.862	0.18343	0.276605
0.863	0.119048	0.276605
0.864	-0.0404538	0.276605
0.865	-0.125582	0.276605
0.866	-0.0704416	0.276605
0.867	0.0670163	0.276605
0.868	0.185812	0.276605
0.869	0.0688499	0.276605
0.87	-0.169255	0.276605
0.871	-0.177636	0.276605
0.872	-0.00976259	0.276605
0.873	0.12849	0.276605
0.874	0.138109	0.276605
0.875	0.0236325	0.276605
0.876	-0.122791	0.276605
0.877	-0.171978	0.27623
0.878	0.0695227	0.276605
0.879	0.163427	0.27623
0.88	0.0653517	0.27623
0.881	-0.0623632	0.276605
0.882	-0.135945	0.276605
0.883	-0.0772097	0.276605
0.884	0.0651107	0.27623
0.885	0.196206	0.276605
0.886	0.0168408	0.276605
0.887	-0.157177	0.276605
0.888	-0.104872	0.276605
0.889	0.0492351	0.276605
0.89	0.105494	0.276605
0.891	0.0720121	0.276605
0.892	-0.021331	0.276605
0.893	-0.148115	0.276605
0.894	-0.0831407	0.276605
0.895	0.131455	0.276605
0.896	0.134942	0.276605
0.897	0.00110522	0.276605
0.898	-0.110631	0.276605
0.899	-0.122153	0.276605
0.9	-0.0312349	0.276605
0.901	0.118434	0.276605
0.902	0.183365	0.276605
0.903	-0.0406653	0.276605
0.904	-0.156947	0.276605
0.905	-0.0728815	0.276605
0.906	0.0504587	0.27623
0.907	0.12877	0.27623
0.908	0.0877264	0.27623
0.909	-0.0807392	0.276605
0.91	-0.227995	0.27623
0.911	-0.0429241	0.27623
0.912	0.156228	0.276605
0.913	0.156734	0.276605
0.914	0.0222541	0.276605
0.915	-0.098289	0.27623
0.916	-0.115091	0.27623
0.917	-0.0139478	0.27623
0.918	0.152892	0.276605
0.919	0.0814687	0.276605
0.92	-0.153964	0.276605
0.921	-0.17205	0.27623
0.922	0.0181669	0.276605
0.923	0.162285	0.276605
0.924	0.171034	0.276605
0.925	0.0380984	0.276605
0.926	-0.199806	0.276605
0.927	-0.203284	0.276605
0.928	0.0741024	0.276605
0.929	0.163681	0.276605
0.93	0.078155	0.276605
0.931	-0.0430321	0.276605
0.932	-0.106295	0.276605
0.933	-0.109102	0.276605
0.934	-0.0225307	0.276605
0.935	0.172768	0.276605
0.936	0.157954	0.276605
0.937	0.00732456	0.276605
0.938	-0.139542	0.276605
0.939	-0.115562	0.276605
0.94	-0.0170709	0.276605
0.941	0.0441376	0.276605
0.942	0.0946814	0.276605
0.943	-0.0868909	0.276605
0.944	-0.104101	0.276605
0.945	0.182863	0.276605
0.946	0.165505	0.276605
0.947	-0.0335407	0.276605
0.948	-0.170614	0.276605
